,Total Energy,Electricity,Gas,Cooling,Lights,Equipment,Gas_Heating,Elec_Heating,GWater_Heating,Heating
8639,4745.812013479636,4468.146595471344,267.7495493790818,22.363564753761167,345.81306328753976,2099.682389487348,247.2650714115548,337.1241516895579,15.523676016456596,599.9128991175694
8640,4743.229908339505,4371.592709836672,362.2183765794443,11.834053707075505,290.80441065260254,2359.421224489427,285.51889316268364,373.88325184751614,71.98720637838053,731.3893513885803
8641,4631.031557912993,4365.501138097102,256.4208850973938,6.848037923029328,298.4557008693139,2419.548566438304,238.60773370934496,321.04482572084413,13.25558574710704,572.9081451772961
8642,4859.080094654027,4408.662794545089,441.20856507881183,0.39247557654640247,298.4329583533894,2419.7147919832805,380.5742015406043,432.86147793452693,56.02705994447169,869.4627394196029
8643,4813.594787392214,4441.681526226216,363.13234823413774,3.905647060868872,307.6875908050298,2492.2542818623347,344.4275165137585,405.1601171079991,14.31146666049054,763.8991002822481
8644,4847.369593050619,4196.117003424891,642.5322816396969,68.1182751275712,263.16436370120266,2135.856490579501,591.7378235518242,618.2739868355279,46.43137509189132,1256.4431854792435
8645,4812.930064794085,4273.046259530135,531.5850037142609,176.62625450367227,466.9238123683626,1880.1521763773194,504.6904135625499,556.4719724231517,22.742281184095486,1083.904667169797
8646,5034.467030699515,2985.0884556757433,2040.7871072978376,326.24719529271107,102.20601515295789,421.72038836744895,2028.8890552977343,1666.3433878637043,7.599276087014124,3702.831719248453
8647,5219.133032726445,2196.4254460708694,3014.429688118228,4.142102907816749,276.1202440489633,460.6648214598498,2994.5227706331375,1212.5775415035066,15.76481457241557,4222.865126709059
8648,9110.659153253015,5343.920959045078,3752.5347937915444,7.10720528559931,1705.1401639765538,2023.5818994976348,3686.0913089847163,1204.3723193623946,59.336279535036844,4949.799907882148
8649,7895.104206713693,5003.208748167617,2879.8819949975427,6.011502357716118,1786.8945487335793,1985.3250276606877,2805.2157968818597,885.8463650552031,68.65469575767892,3759.7168576947415
8650,9201.459707092634,6083.9946019072495,3102.93970638995,7.2682593409725635,2292.032474233699,2501.209633173122,3007.4031393994114,999.4319821637905,88.26830764754047,4095.1034292107424
8651,8617.326571832606,6015.981674715316,2587.612857591704,6.8712267460629874,2300.000940043443,2536.385617408325,2484.418204827652,880.4331806404294,96.32342601982373,3461.174811487905
8652,8386.288402071887,6044.488127976676,2328.2484531328146,6.780977860627776,2382.0488840731978,2430.8576613695686,2179.402460094729,915.7299790711317,142.06501517766674,3237.1974543435276
8653,8335.698540044163,6252.968530365031,2069.0264196415205,6.856831829518371,2449.4945237554057,2727.0905101126655,1923.689470010221,752.8463419062695,138.48011780176296,2815.015929718253
8654,8251.231522090593,6101.029727047113,2136.220989536392,6.9953885254229835,2466.9246865021246,2693.130789621714,2041.1584064908075,623.6752667152991,88.06719451789078,2752.900867723997
8655,8209.808489066683,5812.850620197221,2382.288273191241,7.339758581296009,2368.365343302808,2596.383034050584,2290.53876890898,552.8943875806644,84.40974570463102,2927.842902194275
8656,8003.00464721478,5501.874533243309,2485.776305431794,7.681740051673861,2007.495860920118,2251.569067638629,2395.625180622682,602.9229436763153,82.46938475720204,3081.0175090561993
8657,7934.106403981798,5113.527890099239,2805.334660064228,7.626721059527966,1485.3872948132832,2003.402522810052,2737.2037614162527,795.4714659407807,60.50417758976357,3593.179404946797
8658,8469.540860842892,4852.511996183438,3600.5348255792774,8.25213722446453,1197.5194160765636,1507.1595047837936,3555.2808899811002,1211.6135206518709,37.00179837465967,4803.89620900763
8659,8384.922825023668,4609.850897055541,3758.8757878858232,8.103136595437018,1144.5566893749528,1397.0415629148486,3721.740387938646,1240.1996796262915,29.03226335313343,4990.972330918071
