Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 01/06  14:00:00,1.77124771922,8.10036012295,0.0,8.06974504586,0.0,0.223512402371,0.223512402371,0.223512402371,0.196088550257,0.0443238762875,0.385966199058,0.443774784773,0.454811906477
 01/06  15:00:00,1.70947751798,7.23165277559,0.0,7.19931381431,0.0,0.199396956033,0.199396956033,0.199396956033,0.206409051718,0.0466566951156,0.356355588907,0.468763006619,0.409126219588
 01/06  16:00:00,1.82212570693,7.42669075435,0.0,7.39255415982,0.0,0.204745088034,0.204745088034,0.204745088034,0.258011189652,0.0583208761344,0.368490937387,0.494820243304,0.414967372422
 01/06  17:00:00,2.25851223854,7.99196754121,0.0,7.95158993277,0.0,0.220245070189,0.220245070189,0.220245070189,0.433458860111,0.0979790858062,0.428670866964,0.585285624,0.470102731475
 01/06  18:00:00,3.10550991222,9.43186217276,0.0,9.38280983155,0.0,0.259930304343,0.259930304343,0.259930304343,0.80499507833,0.181961142806,0.536821987543,0.711028494362,0.588002904837
 01/06  19:00:00,3.71855319932,8.94833079663,0.0,8.89507475919,0.0,0.246445293651,0.246445293651,0.246445293651,1.19717217884,0.270608895381,0.482732692333,0.771962340148,0.696861798962
 01/06  20:00:00,3.73835890661,9.52901609146,0.0,9.47404538846,0.0,0.262504163275,0.262504163275,0.262504163275,1.2694153222,0.286938743016,0.385424228339,0.79681693514,0.714489514645
 01/06  21:00:00,3.4441422819,9.70161553563,0.0,9.64475501306,0.0,0.267249660412,0.267249660412,0.267249660412,1.09396765174,0.247280533344,0.338845876819,0.824210440373,0.649818119212
 01/06  22:00:00,3.13430074309,10.566893938,0.0,10.5113608985,0.0,0.291267610557,0.291267610557,0.291267610557,0.918519983775,0.207622352631,0.318073398495,0.804968173282,0.57107922435
 01/06  23:00:00,2.567127383,10.8148490778,0.0,10.7667923488,0.0,0.298345897108,0.298345897108,0.298345897108,0.691470175382,0.156299961941,0.256145886137,0.696596794044,0.445498668386
 01/06  24:00:00,2.00391677965,11.2477657602,0.0,11.2060053569,0.0,0.310499954128,0.310499954128,0.310499954128,0.474740745326,0.107310419037,0.173494335907,0.605329652219,0.309771673033
 01/07  01:00:00,1.45247549214,11.7220932837,0.0,11.6875510693,0.0,0.323827706051,0.323827706051,0.323827706051,0.247690813811,0.0559880573062,0.122837147866,0.500699824915,0.178661942195
 01/07  02:00:00,1.20643484981,12.1367535126,0.0,12.104949232,0.0,0.335354012871,0.335354012871,0.335354012871,0.144486286704,0.0326596952687,0.102975685881,0.461012649041,0.107176520047
 01/07  03:00:00,1.12441319771,12.4994384153,0.0,12.46800288,0.0,0.345380268315,0.345380268315,0.345380268315,0.103204501234,0.0233283533497,0.0864965903205,0.455667574849,0.0875659096417
 01/07  04:00:00,1.11754491705,12.6502851486,0.0,12.6192921076,0.0,0.3495492706,0.3495492706,0.3495492706,0.103204501234,0.0233283533497,0.0763456071944,0.449253485819,0.0930936988522
 01/07  05:00:00,1.15845203714,12.157025504,0.0,12.1272032293,0.0,0.335902144636,0.335902144636,0.335902144636,0.103204501234,0.0233283533497,0.0899621050554,0.43228287526,0.151002057606
 01/07  06:00:00,1.47424268329,12.1401863404,0.0,12.1069070787,0.0,0.33531525733,0.33531525733,0.33531525733,0.103204501234,0.0233283533497,0.106595392246,0.482392945808,0.400636233321
 01/07  07:00:00,2.24341472264,11.8068201262,0.0,11.7683692119,0.0,0.325906279438,0.325906279438,0.325906279438,0.237370309854,0.0536552095187,0.177474275597,0.557357611348,0.868881036882
 01/07  08:00:00,2.84041640769,11.2325776671,0.0,11.1917206898,0.0,0.309906579832,0.309906579832,0.309906579832,0.485061123664,0.109643266825,0.281086459277,0.592234220449,1.00221475764
 01/07  09:00:00,2.72111952278,10.3974211413,0.0,10.362878927,0.0,0.286934409111,0.286934409111,0.286934409111,0.464420241369,0.104977600209,0.36605048386,0.500699824915,0.975266963313
 01/07  10:00:00,2.35798128506,10.5574239818,0.0,10.5280257642,0.0,0.291474569908,0.291474569908,0.291474569908,0.237370309854,0.0536552095187,0.45251754537,0.42613603994,0.874057610465
 01/07  11:00:00,2.20364416475,10.0465909779,0.0,10.0165013629,0.0,0.277268644737,0.277268644737,0.277268644737,0.196088550257,0.0443238762875,0.476182943291,0.436158054049,0.750852096129
 01/07  12:00:00,2.07972042624,8.85081471223,0.0,8.82071587854,0.0,0.244134752264,0.244134752264,0.244134752264,0.196088550257,0.0443238762875,0.496972028135,0.436291680904,0.639139538395
 01/07  13:00:00,1.97773894555,9.08605199697,0.0,9.05646018804,0.0,0.250640219725,0.250640219725,0.250640219725,0.196088550257,0.0443238762875,0.481415945109,0.42894220389,0.553558150279
 01/07  14:00:00,1.8705926794,8.20346544136,0.0,8.17285036427,0.0,0.226166165572,0.226166165572,0.226166165572,0.196088550257,0.0443238762875,0.43681890348,0.443774784773,0.500650399035
 01/07  15:00:00,1.81447673203,7.88396455415,0.0,7.85162559287,0.0,0.217240416191,0.217240416191,0.217240416191,0.206409051718,0.0466566951156,0.402002089622,0.468763006619,0.450635472763
 01/07  16:00:00,1.93351745788,8.40560085443,0.0,8.3714642599,0.0,0.231594128313,0.231594128313,0.231594128313,0.258011189652,0.0583208761344,0.411726405573,0.494820243304,0.456274614905
 01/07  17:00:00,2.36132348149,8.37635497782,0.0,8.33597736938,0.0,0.230604055934,0.230604055934,0.230604055934,0.433458860111,0.0979790858062,0.470575105936,0.585285624,0.520650749707
 01/07  18:00:00,3.19251748565,8.90071453015,0.0,8.85166218893,0.0,0.244874928058,0.244874928058,0.244874928058,0.80499507833,0.181961142806,0.578065905983,0.711028494362,0.648821936107
 01/07  19:00:00,3.8133343362,8.10036508922,0.0,8.04710905179,0.0,0.222626641823,0.222626641823,0.222626641823,1.19717217884,0.270608895381,0.522761393651,0.771962340148,0.775432886358
 01/07  20:00:00,3.82445978287,8.04062305678,0.0,7.98565235378,0.0,0.220929892336,0.220929892336,0.220929892336,1.2694153222,0.286938743016,0.425376441419,0.79681693514,0.802212448768
 01/07  21:00:00,3.52660130008,8.2111418451,0.0,8.15428132253,0.0,0.225596276796,0.225596276796,0.225596276796,1.09396765174,0.247280533344,0.37951047539,0.824210440373,0.733265922444
 01/07  22:00:00,3.18123137186,8.24388377898,0.0,8.18835073943,0.0,0.226522190203,0.226522190203,0.226522190203,0.918519983775,0.207622352631,0.359614732068,0.804968173282,0.641213939901
 01/07  23:00:00,2.58981601851,8.46648021805,0.0,8.4184234891,0.0,0.23286618506,0.23286618506,0.23286618506,0.691470175382,0.156299961941,0.289154633287,0.696596794044,0.500658268796
 01/07  24:00:00,1.98335581399,8.62156541711,0.0,8.57980501386,0.0,0.237294836552,0.237294836552,0.237294836552,0.474740745326,0.107310419037,0.191618322082,0.605329652219,0.344291838775
 01/08  01:00:00,1.36916144334,8.71236312953,0.0,8.67782091519,0.0,0.239954390865,0.239954390865,0.239954390865,0.247690813811,0.0559880573062,0.122837147866,0.500699824915,0.179221208578
 01/08  02:00:00,1.12042892879,9.03531327512,0.0,9.0035089945,0.0,0.248905252229,0.248905252229,0.248905252229,0.144486286704,0.0326596952687,0.102975685881,0.461012649041,0.107619359664
 01/08  03:00:00,1.03618608099,9.32017337994,0.0,9.2887378446,0.0,0.256731705222,0.256731705222,0.256731705222,0.103204501234,0.0233283533497,0.0864965903205,0.455667574849,0.087987356016
 01/08  04:00:00,1.02306358464,9.24517237955,0.0,9.21417933855,0.0,0.254622429483,0.254622429483,0.254622429483,0.103204501234,0.0233283533497,0.0763456071944,0.449253485819,0.0935392075616
 01/08  05:00:00,1.08030364222,9.33860180858,0.0,9.30877953385,0.0,0.257196293281,0.257196293281,0.257196293281,0.103204501234,0.0233283533497,0.0899621050554,0.43228287526,0.151559514043
 01/08  06:00:00,1.40019837276,9.45670929202,0.0,9.42343003027,0.0,0.260325413088,0.260325413088,0.260325413088,0.103204501234,0.0233283533497,0.106595392246,0.482392945808,0.401581767035
 01/08  07:00:00,2.16965348091,9.10506140317,0.0,9.06661048883,0.0,0.250435429361,0.250435429361,0.250435429361,0.237370309854,0.0536552095187,0.177474275597,0.557357611348,0.870590645234
 01/08  08:00:00,2.81164319445,10.1489239043,0.0,10.108066927,0.0,0.279172492945,0.279172492945,0.279172492945,0.485061123664,0.109643266825,0.281086459277,0.592234220449,1.00417563129
 01/08  09:00:00,2.68768165243,9.14825275062,0.0,9.11371053627,0.0,0.251686643879,0.251686643879,0.251686643879,0.464420241369,0.104977600209,0.36605048386,0.500699824915,0.977076858194
 01/08  10:00:00,2.32617602254,9.37147658573,0.0,9.34207836807,0.0,0.25798298177,0.25798298177,0.25798298177,0.237370309854,0.0536552095187,0.45251754537,0.42613603994,0.875743936091
 01/08  11:00:00,2.21806253604,10.5430835297,0.0,10.5129939146,0.0,0.290286465794,0.290286465794,0.290286465794,0.196088550257,0.0443238762875,0.476182943291,0.436158054049,0.752252646363
 01/08  12:00:00,2.13341888761,10.7775078884,0.0,10.7474090547,0.0,0.29675049336,0.29675049336,0.29675049336,0.196088550257,0.0443238762875,0.496972028135,0.436291680904,0.640222258667
 01/08  13:00:00,2.02500397632,10.7859749388,0.0,10.7563831299,0.0,0.297005653057,0.297005653057,0.297005653057,0.196088550257,0.0443238762875,0.481415945109,0.42894220389,0.554457747716
 01/08  14:00:00,1.94468572509,10.877324757,0.0,10.8467096799,0.0,0.29950419147,0.29950419147,0.29950419147,0.196088550257,0.0443238762875,0.43681890348,0.443774784773,0.501405418819
 01/08  15:00:00,1.87718966375,10.1491472587,0.0,10.1168082975,0.0,0.279355303607,0.279355303607,0.279355303607,0.206409051718,0.0466566951156,0.402002089622,0.468763006619,0.451233517072
 01/08  16:00:00,1.98855698333,10.3909581834,0.0,10.3568215889,0.0,0.285999311874,0.285999311874,0.285999311874,0.258011189652,0.0583208761344,0.411726405573,0.494820243304,0.456908956789
 01/08  17:00:00,2.4381531509,11.1470208552,0.0,11.1066432468,0.0,0.306746160307,0.306746160307,0.306746160307,0.433458860111,0.0979790858062,0.470575105936,0.585285624,0.521338314736
 01/08  18:00:00,3.28910724081,12.3795435028,0.0,12.3304911616,0.0,0.340629563322,0.340629563322,0.340629563322,0.80499507833,0.181961142806,0.578065905983,0.711028494362,0.649657056004
 01/08  19:00:00,3.93873201302,12.6133846983,0.0,12.5601286609,0.0,0.347053850024,0.347053850024,0.347053850024,1.19717217884,0.270608895381,0.522761393651,0.771962340148,0.776403354967
 01/08  20:00:00,3.96856619226,13.2293870657,0.0,13.1744163627,0.0,0.364131431742,0.364131431742,0.364131431742,1.2694153222,0.286938743016,0.425376441419,0.79681693514,0.803117318751
 01/08  21:00:00,3.69659751121,14.336915152,0.0,14.2800546294,0.0,0.394807442121,0.394807442121,0.394807442121,1.09396765174,0.247280533344,0.37951047539,0.824210440373,0.734050968249
 01/08  22:00:00,3.39103837789,15.812410902,0.0,15.7568778624,0.0,0.43576737825,0.43576737825,0.43576737825,0.918519983775,0.207622352631,0.359614732068,0.804968173282,0.641775757882
 01/08  23:00:00,2.81307531316,16.5278575512,0.0,16.4798008223,0.0,0.455826104888,0.455826104888,0.455826104888,0.691470175382,0.156299961941,0.289154633287,0.696596794044,0.500957643616
 01/08  24:00:00,2.20988035373,16.8083769303,0.0,16.766616527,0.0,0.463814270195,0.463814270195,0.463814270195,0.474740745326,0.107310419037,0.191618322082,0.605329652219,0.344296944872
 01/09  01:00:00,1.55968945671,16.3412900955,0.0,16.3067478812,0.0,0.451137607111,0.451137607111,0.451137607111,0.247690813811,0.0559880573062,0.115167850971,0.500699824915,0.1662353026
 01/09  02:00:00,1.33250720566,17.1183775521,0.0,17.0865732715,0.0,0.472708275581,0.472708275581,0.472708275581,0.144486286704,0.0326596952687,0.0983708244822,0.461012649041,0.100499474586
 01/09  03:00:00,1.25373959721,17.4796276988,0.0,17.4481921635,0.0,0.482749097284,0.482749097284,0.482749097284,0.103204501234,0.0233283533497,0.0834501454999,0.455667574849,0.0825699249885
 01/09  04:00:00,1.24879157136,17.6579234597,0.0,17.6269304187,0.0,0.487749886307,0.487749886307,0.487749886307,0.103204501234,0.0233283533497,0.0747526356716,0.449253485819,0.0877327089786
 01/09  05:00:00,1.29685442581,17.6694624273,0.0,17.6396401525,0.0,0.488138959968,0.488138959968,0.488138959968,0.103204501234,0.0233283533497,0.0868457568597,0.43228287526,0.140283979137
 01/09  06:00:00,1.59327247919,17.7186508549,0.0,17.6853715932,0.0,0.489444246131,0.489444246131,0.489444246131,0.103204501234,0.0233283533497,0.101815917579,0.482392945808,0.370316515086
 01/09  07:00:00,2.33077493097,17.9166625507,0.0,17.8782116364,0.0,0.494824254017,0.494824254017,0.494824254017,0.237370309854,0.0536552095187,0.165077844744,0.557357611348,0.79971970149
 01/09  08:00:00,2.93845338186,18.7136883238,0.0,18.6728313465,0.0,0.516862903016,0.516862903016,0.516862903016,0.485061123664,0.109643266825,0.25639820385,0.592234220449,0.917983664055
 01/09  09:00:00,2.7581915659,16.2935977001,0.0,16.2590554857,0.0,0.450154728714,0.450154728714,0.450154728714,0.464420241369,0.104977600209,0.32820696637,0.500699824915,0.886962204324
 01/09  10:00:00,2.34092569913,14.7798755236,0.0,14.750477306,0.0,0.408373951989,0.408373951989,0.408373951989,0.237370309854,0.0536552095187,0.39998131075,0.42613603994,0.79263887708
 01/09  11:00:00,2.1922464786,14.3080981885,0.0,14.2780085735,0.0,0.39530295339,0.39530295339,0.39530295339,0.196088550257,0.0443238762875,0.416780676038,0.436158054049,0.680822368577
 01/09  12:00:00,2.07018195793,12.817100163,0.0,12.7870013293,0.0,0.354043166994,0.354043166994,0.354043166994,0.196088550257,0.0443238762875,0.435735142253,0.436291680904,0.580929541238
 01/09  13:00:00,1.93907681815,11.5251165454,0.0,11.4955247365,0.0,0.31828610936,0.31828610936,0.31828610936,0.196088550257,0.0443238762875,0.425637021538,0.42894220389,0.503029056819
 01/09  14:00:00,1.86357766613,11.3668405338,0.0,11.3362254567,0.0,0.313876605269,0.313876605269,0.313876605269,0.196088550257,0.0443238762875,0.385966199058,0.443774784773,0.456777650483
 01/09  15:00:00,1.84917464034,12.2196528433,0.0,12.187313882,0.0,0.337456218646,0.337456218646,0.337456218646,0.206409051718,0.0466566951156,0.356355588907,0.468763006619,0.410764079331
 01/09  16:00:00,1.95956222255,12.331411345,0.0,12.2972747505,0.0,0.340534044979,0.340534044979,0.340534044979,0.258011189652,0.0583208761344,0.368490937387,0.494820243304,0.416614931091
 01/09  17:00:00,2.38743720819,12.5786053425,0.0,12.5382277341,0.0,0.347241573013,0.347241573013,0.347241573013,0.433458860111,0.0979790858062,0.428670866964,0.585285624,0.472031198297
 01/09  18:00:00,3.24019947863,14.2039242891,0.0,14.1548719479,0.0,0.392088965248,0.392088965248,0.392088965248,0.80499507833,0.181961142806,0.536821987543,0.711028494362,0.590533810336
 01/09  19:00:00,3.85317236163,13.6987775835,0.0,13.6455215461,0.0,0.378038767857,0.378038767857,0.378038767857,1.19717217884,0.270608895381,0.482732692333,0.771962340148,0.699887487062
 01/09  20:00:00,3.89719562641,15.1520958219,0.0,15.0971251189,0.0,0.418326164107,0.418326164107,0.418326164107,1.2694153222,0.286938743016,0.385424228339,0.79681693514,0.717504233614
 01/09  21:00:00,3.60626866613,15.4528234599,0.0,15.3959629374,0.0,0.426661347471,0.426661347471,0.426661347471,1.09396765174,0.247280533344,0.338845876819,0.824210440373,0.652532816384
 01/09  22:00:00,3.27302023163,15.4855506752,0.0,15.4300176356,0.0,0.427631216519,0.427631216519,0.427631216519,0.918519983775,0.207622352631,0.318073398495,0.804968173282,0.573435106925
 01/09  23:00:00,2.71773400329,16.1847023913,0.0,16.1366456623,0.0,0.447223282077,0.447223282077,0.447223282077,0.691470175382,0.156299961941,0.256145886137,0.696596794044,0.44722790371
 01/09  24:00:00,2.15385454643,16.6189495944,0.0,16.5771891912,0.0,0.459446277757,0.459446277757,0.459446277757,0.474740745326,0.107310419037,0.173494335907,0.605329652219,0.310763116182
 01/10  01:00:00,1.58484004445,17.2173160648,0.0,17.1827738504,0.0,0.476244431634,0.476244431634,0.476244431634,0.247690813811,0.0559880573062,0.115167850971,0.500699824915,0.166279065817
 01/10  02:00:00,1.34440841282,17.5208571125,0.0,17.4890528319,0.0,0.484716471372,0.484716471372,0.484716471372,0.144486286704,0.0326596952687,0.0983708244822,0.461012649041,0.10039248595
 01/10  03:00:00,1.26960609254,18.0259146269,0.0,17.9944790916,0.0,0.498723315501,0.498723315501,0.498723315501,0.103204501234,0.0233283533497,0.0834501454999,0.455667574849,0.0824622021088
 01/10  04:00:00,1.26376599443,18.1732878976,0.0,18.1422948566,0.0,0.502809378703,0.502809378703,0.502809378703,0.103204501234,0.0233283533497,0.0747526356716,0.449253485819,0.0876476396492
 01/10  05:00:00,1.3245114995,18.6400907547,0.0,18.6102684799,0.0,0.515794685788,0.515794685788,0.515794685788,0.103204501234,0.0233283533497,0.0868457568597,0.43228287526,0.14028532701
 01/10  06:00:00,1.61357889032,18.4128806118,0.0,18.3796013501,0.0,0.50942060398,0.50942060398,0.50942060398,0.103204501234,0.0233283533497,0.101815917579,0.482392945808,0.370646568365
 01/10  07:00:00,2.33564511918,18.030419916,0.0,17.9919690017,0.0,0.498700070184,0.498700070184,0.498700070184,0.237370309854,0.0536552095187,0.165077844744,0.557357611348,0.800714073535
 01/10  08:00:00,2.93928386102,18.6733829791,0.0,18.6325260018,0.0,0.516467658883,0.516467658883,0.516467658883,0.485061123664,0.109643266825,0.25639820385,0.592234220449,0.919209387353
 01/10  09:00:00,2.74227968763,15.6550293461,0.0,15.6204871318,0.0,0.433005240548,0.433005240548,0.433005240548,0.464420241369,0.104977600209,0.32820696637,0.500699824915,0.888199814215
 01/10  10:00:00,2.34023700545,14.6989831983,0.0,14.6695849807,0.0,0.406611099123,0.406611099123,0.406611099123,0.237370309854,0.0536552095187,0.39998131075,0.42613603994,0.793713036268
 01/10  11:00:00,2.17407943014,13.6034842718,0.0,13.5733946567,0.0,0.376210971029,0.376210971029,0.376210971029,0.196088550257,0.0443238762875,0.416780676038,0.436158054049,0.68174730248
 01/10  12:00:00,2.02607471332,11.1833824839,0.0,11.1532836502,0.0,0.309112016443,0.309112016443,0.309112016443,0.196088550257,0.0443238762875,0.435735142253,0.436291680904,0.58175344718
 01/10  13:00:00,1.90241785947,10.1657966924,0.0,10.1362048835,0.0,0.280904666604,0.280904666604,0.280904666604,0.196088550257,0.0443238762875,0.425637021538,0.42894220389,0.503751540892
 01/10  14:00:00,1.83185114603,10.1898510618,0.0,10.1592359847,0.0,0.281538299543,0.281538299543,0.281538299543,0.196088550257,0.0443238762875,0.385966199058,0.443774784773,0.457389436112
 01/10  15:00:00,1.76484578019,9.14486405758,0.0,9.1125250963,0.0,0.252535538372,0.252535538372,0.252535538372,0.206409051718,0.0466566951156,0.356355588907,0.468763006619,0.411355899458
 01/10  16:00:00,1.87326494723,9.18490467333,0.0,9.1507680788,0.0,0.253592947189,0.253592947189,0.253592947189,0.258011189652,0.0583208761344,0.368490937387,0.494820243304,0.417258753562
 01/10  17:00:00,2.31930871376,10.0858316733,0.0,10.0454540648,0.0,0.278409827254,0.278409827254,0.278409827254,0.433458860111,0.0979790858062,0.428670866964,0.585285624,0.472734449627
 01/10  18:00:00,3.15630497333,11.1359031304,0.0,11.0868507892,0.0,0.307310861295,0.307310861295,0.307310861295,0.80499507833,0.181961142806,0.536821987543,0.711028494362,0.59141740899
 01/10  19:00:00,3.77371999628,10.7862927724,0.0,10.7330367349,0.0,0.297535080081,0.297535080081,0.297535080081,1.19717217884,0.270608895381,0.482732692333,0.771962340148,0.700938809494
 01/10  20:00:00,3.79898146309,11.5613230118,0.0,11.5063523088,0.0,0.319000014458,0.319000014458,0.319000014458,1.2694153222,0.286938743016,0.385424228339,0.79681693514,0.718616219945
 01/10  21:00:00,3.51049177962,11.9536517904,0.0,11.8967912679,0.0,0.329838576756,0.329838576756,0.329838576756,1.09396765174,0.247280533344,0.338845876819,0.824210440373,0.653578700593
 01/10  22:00:00,3.18236513742,12.1758249068,0.0,12.1202918673,0.0,0.336041746835,0.336041746835,0.336041746835,0.918519983775,0.207622352631,0.318073398495,0.804968173282,0.574369482405
 01/10  23:00:00,2.62021139778,12.6349785303,0.0,12.5869218013,0.0,0.348975264474,0.348975264474,0.348975264474,0.691470175382,0.156299961941,0.256145886137,0.696596794044,0.447953315798
